TokenId,Rank,Filename
39,388,39
390,1904,390
3900,4402,3900
3901,3250,3901
3902,3633,3902
3903,4071,3903
3904,4860,3904
3905,5969,3905
3906,3685,3906
3907,3075,3907
3908,450,3908
3909,8234,3909
391,6982,391
3910,6097,3910
3911,6790,3911
3912,1927,3912
3913,4425,3913
3914,2340,3914
3915,8642,3915
3916,7306,3916
3917,5723,3917
3918,6929,3918
3919,2333,3919
392,8151,392
3920,2191,3920
3921,7337,3921
3922,1976,3922
3923,3956,3923
3924,1888,3924
3925,1751,3925
3926,6340,3926
3927,8567,3927
3928,7499,3928
3929,7969,3929
393,7230,393
3930,1292,3930
3931,5731,3931
3932,8018,3932
3933,5420,3933
3934,552,3934
3935,1503,3935
3936,2550,3936
3937,6261,3937
3938,1680,3938
3939,7972,3939
394,5321,394
3940,4120,3940
3941,4964,3941
3942,7663,3942
3943,5843,3943
3944,7015,3944
3945,2224,3945
3946,1366,3946
3947,948,3947
3948,1059,3948
3949,5389,3949
395,6291,395
3950,5487,3950
3951,7767,3951
3952,3856,3952
3953,440,3953
3954,1815,3954
3955,5797,3955
3956,653,3956
3957,1025,3957
3958,3989,3958
3959,4527,3959
396,546,396
3960,1210,3960
3961,2435,3961
3962,5431,3962
3963,684,3963
3964,1451,3964
3965,3368,3965
3966,5037,3966
3967,4674,3967
3968,4923,3968
3969,7297,3969
397,5792,397
3970,4349,3970
3971,4075,3971
3972,6058,3972
3973,5653,3973
3974,1575,3974
3975,5043,3975
3976,3144,3976
3977,6285,3977
3978,4252,3978
3979,4180,3979
398,2098,398
3980,7639,3980
3981,6474,3981
3982,7948,3982
3983,4758,3983
3984,8406,3984
3985,5642,3985
3986,7066,3986
3987,6823,3987
3988,3815,3988
3989,7451,3989
399,6417,399
3990,2591,3990
3991,5584,3991
3992,2764,3992
3993,7822,3993
3994,8536,3994
3995,2052,3995
3996,6287,3996
3997,5355,3997
3998,5531,3998
3999,3811,3999
4,1376,4
40,4930,40
400,661,400
4000,6362,4000
4001,1577,4001
4002,5325,4002
4003,2991,4003
4004,3573,4004
4005,7831,4005
4006,6269,4006
4007,2637,4007
4008,5272,4008
4009,2114,4009
401,3647,401
4010,5785,4010
4011,3803,4011
4012,4630,4012
4013,4891,4013
4014,5529,4014
4015,2059,4015
4016,6172,4016
4017,4811,4017
4018,8061,4018
4019,821,4019
402,5262,402
4020,7016,4020
4021,5278,4021
4022,2464,4022
4023,4710,4023
4024,6026,4024
4025,3016,4025
4026,5882,4026
4027,6857,4027
4028,7652,4028
4029,6469,4029
403,1247,403
4030,1554,4030
4031,2065,4031
4032,3421,4032
4033,4150,4033
4034,4277,4034
4035,5941,4035
4036,6847,4036
4037,1452,4037
4038,1655,4038
4039,5114,4039
404,2355,404
4040,2519,4040
4041,8711,4041
4042,3812,4042
4043,790,4043
4044,6503,4044
4045,5082,4045
4046,2430,4046
4047,1982,4047
4048,3571,4048
4049,3932,4049
405,5184,405
4050,3137,4050
4051,703,4051
4052,4913,4052
4053,2157,4053
4054,5516,4054
4055,6729,4055
4056,4080,4056
4057,5161,4057
4058,8326,4058
4059,7388,4059
406,4697,406
4060,2177,4060
4061,3259,4061
4062,2269,4062
4063,2247,4063
4064,5176,4064
4065,788,4065
4066,4999,4066
4067,8726,4067
4068,1408,4068
4069,3453,4069
407,2640,407
4070,2510,4070
4071,1002,4071
4072,6367,4072
4073,6739,4073
4074,2020,4074
4075,1768,4075
4076,4274,4076
4077,5739,4077
4078,1972,4078
4079,1639,4079
408,4951,408
4080,6786,4080
4081,1861,4081
4082,3252,4082
4083,8739,4083
4084,5999,4084
4085,3196,4085
4086,4325,4086
4087,3617,4087
4088,4051,4088
4089,3939,4089
409,1546,409
4090,1379,4090
4091,2441,4091
4092,3076,4092
4093,6148,4093
4094,4068,4094
4095,3232,4095
4096,635,4096
4097,8313,4097
4098,822,4098
4099,7708,4099
41,4727,41
410,1048,410
4100,6636,4100
4101,4382,4101
4102,3758,4102
4103,3616,4103
4104,922,4104
4105,7108,4105
4106,1339,4106
4107,1928,4107
4108,3442,4108
4109,2801,4109
411,5053,411
4110,4967,4110
4111,2829,4111
4112,1443,4112
4113,5770,4113
4114,1522,4114
4115,1253,4115
4116,5075,4116
4117,8023,4117
4118,4656,4118
4119,2752,4119
412,4416,412
4120,6111,4120
4121,6027,4121
4122,4373,4122
4123,2888,4123
4124,989,4124
4125,7674,4125
4126,2696,4126
4127,8476,4127
4128,7282,4128
4129,2819,4129
413,4289,413
4130,7187,4130
4131,828,4131
4132,1081,4132
4133,8100,4133
4134,3187,4134
4135,5031,4135
4136,7124,4136
4137,1075,4137
4138,945,4138
4139,5242,4139
414,4946,414
4140,1650,4140
4141,1426,4141
4142,3181,4142
4143,8046,4143
4144,4568,4144
4145,6126,4145
4146,7929,4146
4147,4740,4147
4148,4841,4148
4149,3895,4149
415,3492,415
4150,5620,4150
4151,1566,4151
4152,2990,4152
4153,5131,4153
4154,6182,4154
4155,3121,4155
4156,5714,4156
4157,8426,4157
4158,7134,4158
4159,6506,4159
416,2337,416
4160,1428,4160
4161,8511,4161
4162,6429,4162
4163,3874,4163
4164,391,4164
4165,7084,4165
4166,2916,4166
4167,6907,4167
4168,645,4168
4169,4910,4169
417,2918,417
4170,4009,4170
4171,8054,4171
4172,8328,4172
4173,6237,4173
4174,1448,4174
4175,3440,4175
4176,2705,4176
4177,7826,4177
4178,850,4178
4179,2788,4179
418,2460,418
4180,2378,4180
4181,5178,4181
4182,892,4182
4183,1109,4183
4184,8500,4184
4185,6487,4185
4186,2144,4186
4187,472,4187
4188,3751,4188
4189,2607,4189
419,2222,419
4190,1158,4190
4191,1951,4191
4192,4957,4192
4193,3296,4193
4194,3732,4194
4195,6651,4195
4196,2860,4196
4197,7628,4197
4198,867,4198
4199,2695,4199
42,2541,42
420,715,420
4200,3143,4200
4201,5245,4201
4202,8506,4202
4203,2535,4203
4204,7265,4204
4205,7296,4205
4206,8064,4206
4207,2733,4207
4208,7751,4208
4209,6725,4209
421,4307,421
4210,5837,4210
4211,746,4211
4212,3505,4212
4213,8703,4213
4214,7829,4214
4215,4526,4215
4216,1777,4216
4217,3110,4217
4218,5327,4218
4219,4113,4219
422,3450,422
4220,3508,4220
4221,6805,4221
4222,4366,4222
4223,1772,4223
4224,5232,4224
4225,8577,4225
4226,7790,4226
4227,8231,4227
4228,2170,4228
4229,6385,4229
423,1277,423
4230,6767,4230
4231,5146,4231
4232,4654,4232
4233,7665,4233
4234,3924,4234
4235,4791,4235
4236,5045,4236
4237,7950,4237
4238,310,4238
4239,6077,4239
424,1987,424
4240,3693,4240
4241,7963,4241
4242,4616,4242
4243,2526,4243
4244,6560,4244
4245,1735,4245
4246,4220,4246
4247,7955,4247
4248,2650,4248
4249,1911,4249
425,4512,425
4250,6901,4250
4251,7077,4251
4252,3727,4252
4253,823,4253
4254,5845,4254
4255,6698,4255
4256,6732,4256
4257,607,4257
4258,1669,4258
4259,3962,4259
426,5144,426
4260,4335,4260
4261,3096,4261
4262,7061,4262
4263,5860,4263
4264,7156,4264
4265,8056,4265
4266,911,4266
4267,6719,4267
4268,2389,4268
4269,569,4269
427,6976,427
4270,8030,4270
4271,407,4271
4272,1729,4272
4273,1648,4273
4274,4328,4274
4275,311,4275
4276,7493,4276
4277,987,4277
4278,3584,4278
4279,974,4279
428,6000,428
4280,5204,4280
4281,2263,4281
4282,7563,4282
4283,3164,4283
4284,6513,4284
4285,5872,4285
4286,3938,4286
4287,1747,4287
4288,4785,4288
4289,8429,4289
429,7274,429
4290,7759,4290
4291,7365,4291
4292,6270,4292
4293,5162,4293
4294,1237,4294
4295,7418,4295
4296,4703,4296
4297,8040,4297
4298,6687,4298
4299,1232,4299
43,2691,43
430,7076,430
4300,1336,4300
4301,2375,4301
4302,6423,4302
4303,3717,4303
4304,2858,4304
4305,3338,4305
4306,2390,4306
4307,4025,4307
4308,8548,4308
4309,3204,4309
431,8590,431
4310,6643,4310
4311,2105,4311
4312,1514,4312
4313,6873,4313
4314,2853,4314
4315,8158,4315
4316,7163,4316
4317,7136,4317
4318,4049,4318
4319,2979,4319
432,6226,432
4320,8318,4320
4321,7500,4321
4322,5359,4322
4323,2254,4323
4324,3174,4324
4325,5727,4325
4326,531,4326
4327,4096,4327
4328,8294,4328
4329,8563,4329
433,5008,433
4330,1166,4330
4331,3674,4331
4332,3701,4332
4333,7092,4333
4334,5139,4334
4335,4165,4335
4336,623,4336
4337,2473,4337
4338,4175,4338
4339,8184,4339
434,7507,434
4340,1239,4340
4341,1827,4341
4342,7063,4342
4343,5856,4343
4344,7250,4344
4345,3688,4345
4346,7861,4346
4347,8937,4347
4348,2891,4348
4349,5094,4349
435,4244,435
4350,8413,4350
4351,6113,4351
4352,1111,4352
4353,2540,4353
4354,6938,4354
4355,6438,4355
4356,275,4356
4357,1932,4357
4358,4100,4358
4359,1633,4359
436,6407,436
4360,8490,4360
4361,2413,4361
4362,2032,4362
4363,6031,4363
4364,4814,4364
4365,2804,4365
4366,1913,4366
4367,2099,4367
4368,8050,4368
4369,7655,4369
437,4828,437
4370,2116,4370
4371,1892,4371
4372,1399,4372
4373,1784,4373
4374,6118,4374
4375,4925,4375
4376,4912,4376
4377,2774,4377
4378,955,4378
4379,3022,4379
438,8032,438
4380,2184,4380
4381,893,4381
4382,2454,4382
4383,5370,4383
4384,676,4384
4385,1135,4385
4386,3639,4386
4387,1234,4387
4388,8287,4388
4389,2720,4389
439,6903,439
4390,8390,4390
4391,3139,4391
4392,3173,4392
4393,4428,4393
4394,2910,4394
4395,6195,4395
4396,4725,4396
4397,605,4397
4398,1584,4398
4399,6983,4399
44,5238,44
440,7659,440
4400,2876,4400
4401,5467,4401
4402,5091,4402
4403,7601,4403
4404,1529,4404
4405,5254,4405
4406,4928,4406
4407,2400,4407
4408,5949,4408
4409,4620,4409
441,2388,441
4410,5058,4410
4411,5539,4411
4412,2515,4412
4413,6079,4413
4414,3123,4414
4415,6446,4415
4416,1219,4416
4417,1758,4417
4418,297,4418
4419,1833,4419
442,6235,442
4420,5133,4420
4421,4849,4421
4422,3551,4422
4423,7482,4423
4424,6052,4424
4425,2863,4425
4426,3106,4426
4427,2286,4427
4428,2765,4428
4429,1712,4429
443,4716,443
4430,7330,4430
4431,5604,4431
4432,876,4432
4433,926,4433
4434,4000,4434
4435,4682,4435
4436,8107,4436
4437,454,4437
4438,1250,4438
4439,1207,4439
444,3546,444
4440,4423,4440
4441,3312,4441
4442,1705,4442
4443,6183,4443
4444,4424,4444
4445,4389,4445
4446,2486,4446
4447,1696,4447
4448,3124,4448
4449,6418,4449
445,7449,445
4450,2966,4450
4451,5526,4451
4452,6020,4452
4453,4839,4453
4454,7408,4454
4455,811,4455
4456,1867,4456
4457,8117,4457
4458,5970,4458
4459,855,4459
446,7834,446
4460,420,4460
4461,4533,4461
4462,6368,4462
4463,3620,4463
4464,1467,4464
4465,5986,4465
4466,2308,4466
4467,4280,4467
4468,6100,4468
4469,7458,4469
447,1190,447
4470,6649,4470
4471,5801,4471
4472,2499,4472
4473,4516,4473
4474,1236,4474
4475,654,4475
4476,1881,4476
4477,4398,4477
4478,2294,4478
4479,4375,4479
448,3534,448
4480,1432,4480
4481,8230,4481
4482,3042,4482
4483,741,4483
4484,6865,4484
4485,3585,4485
4486,738,4486
4487,8391,4487
4488,1263,4488
4489,1137,4489
449,6626,449
4490,4601,4490
4491,5660,4491
4492,6135,4492
4493,4876,4493
4494,4531,4494
4495,714,4495
4496,7087,4496
4497,5569,4497
4498,1787,4498
4499,765,4499
45,1957,45
450,8533,450
4500,6101,4500
4501,6833,4501
4502,6004,4502
4503,2022,4503
4504,4968,4504
4505,777,4505
4506,3244,4506
4507,805,4507
4508,3846,4508
4509,397,4509
451,4239,451
4510,5893,4510
4511,4756,4511
4512,3389,4512
4513,8094,4513
4514,2956,4514
4515,5416,4515
4516,7623,4516
4517,7259,4517
4518,7029,4518
4519,7695,4519
452,5003,452
4520,3532,4520
4521,5661,4521
4522,2414,4522
4523,5444,4523
4524,1257,4524
4525,462,4525
4526,5921,4526
4527,1570,4527
4528,1682,4528
4529,1419,4529
453,4041,453
4530,3796,4530
4531,8446,4531
4532,3974,4532
4533,749,4533
4534,2824,4534
4535,4749,4535
4536,1936,4536
4537,674,4537
4538,3897,4538
4539,3447,4539
454,2026,454
4540,3814,4540
4541,1224,4541
4542,1533,4542
4543,128,4543
4544,1695,4544
4545,3182,4545
4546,7624,4546
4547,8423,4547
4548,4054,4548
4549,7579,4549
455,6757,455
4550,817,4550
4551,2074,4551
4552,1157,4552
4553,3227,4553
4554,4186,4554
4555,4696,4555
4556,3630,4556
4557,3220,4557
4558,3823,4558
4559,2553,4559
456,459,456
4560,2091,4560
4561,6570,4561
4562,2193,4562
4563,3507,4563
4564,980,4564
4565,8897,4565
4566,6196,4566
4567,3366,4567
4568,4450,4568
4569,6373,4569
457,2078,457
4570,994,4570
4571,3198,4571
4572,3747,4572
4573,6684,4573
4574,3431,4574
4575,423,4575
4576,8233,4576
4577,1908,4577
4578,7933,4578
4579,282,4579
458,1792,458
4580,2995,4580
4581,4279,4581
4582,5407,4582
4583,8438,4583
4584,4419,4584
4585,2953,4585
4586,638,4586
4587,6497,4587
4588,7906,4588
4589,7118,4589
459,3283,459
4590,8708,4590
4591,6056,4591
4592,6370,4592
4593,1732,4593
4594,1430,4594
4595,1555,4595
4596,8159,4596
4597,1338,4597
4598,3655,4598
4599,1370,4599
46,2673,46
460,378,460
4600,2641,4600
4601,7794,4601
4602,3099,4602
4603,3697,4603
4604,1355,4604
4605,1060,4605
4606,4657,4606
4607,2221,4607
4608,4086,4608
4609,5870,4609
461,8695,461
4610,4671,4610
4611,7942,4611
4612,5532,4612
4613,7597,4613
4614,1197,4614
4615,2122,4615
4616,7393,4616
4617,4906,4617
4618,3115,4618
4619,978,4619
462,1674,462
4620,5647,4620
4621,1231,4621
4622,7245,4622
4623,6392,4623
4624,2928,4624
4625,3884,4625
4626,7763,4626
4627,7543,4627
4628,576,4628
4629,3696,4629
463,7235,463
4630,4215,4630
4631,5876,4631
4632,8047,4632
4633,7115,4633
4634,4865,4634
4635,6829,4635
4636,2493,4636
4637,5795,4637
4638,5256,4638
4639,2930,4639
464,5248,464
4640,1776,4640
4641,2642,4641
4642,5430,4642
4643,2778,4643
4644,3629,4644
4645,509,4645
4646,7490,4646
4647,1719,4647
4648,6350,4648
4649,6977,4649
465,681,465
4650,7923,4650
4651,6849,4651
4652,5187,4652
4653,7308,4653
4654,7112,4654
4655,3069,4655
4656,5783,4656
4657,7580,4657
4658,4827,4658
4659,7626,4659
466,8215,466
4660,1003,4660
4661,5622,4661
4662,4706,4662
4663,7041,4663
4664,1537,4664
4665,390,4665
4666,6068,4666
4667,3944,4667
4668,4127,4668
4669,1606,4669
467,3200,467
4670,5004,4670
4671,4078,4671
4672,4016,4672
4673,2539,4673
4674,4319,4674
4675,7243,4675
4676,5113,4676
4677,4782,4677
4678,3526,4678
4679,3272,4679
468,6189,468
4680,2560,4680
4681,1191,4681
4682,1116,4682
4683,2523,4683
4684,3462,4684
4685,6078,4685
4686,4303,4686
4687,1709,4687
4688,1187,4688
4689,6889,4689
469,3503,469
4690,7968,4690
4691,2771,4691
4692,2627,4692
4693,410,4693
4694,7091,4694
4695,3397,4695
4696,863,4696
4697,1943,4697
4698,5070,4698
4699,7432,4699
47,4247,47
470,7379,470
4700,5243,4700
4701,7850,4701
4702,4894,4702
4703,6710,4703
4704,5958,4704
4705,5084,4705
4706,621,4706
4707,5983,4707
4708,4088,4708
4709,3034,4709
471,739,471
4710,2638,4710
4711,6157,4711
4712,5696,4712
4713,5704,4713
4714,5592,4714
4715,7171,4715
4716,4596,4716
4717,3209,4717
4718,4542,4718
4719,5226,4719
472,5596,472
4720,2145,4720
4721,8347,4721
4722,6033,4722
4723,233,4723
4724,4154,4724
4725,4188,4725
4726,4302,4726
4727,3288,4727
4728,7905,4728
4729,8452,4729
473,5988,473
4730,2434,4730
4731,5972,4731
4732,5545,4732
4733,4715,4733
4734,1220,4734
4735,7489,4735
4736,4481,4736
4737,493,4737
4738,7257,4738
4739,7807,4739
474,7604,474
4740,2816,4740
4741,3329,4741
4742,2231,4742
4743,2211,4743
4744,3307,4744
4745,461,4745
4746,2188,4746
4747,5025,4747
4748,7568,4748
4749,5603,4749
475,6831,475
4750,1848,4750
4751,5510,4751
4752,1872,4752
4753,2732,4753
4754,2886,4754
4755,768,4755
4756,6450,4756
4757,6482,4757
4758,5236,4758
4759,5365,4759
476,704,476
4760,6274,4760
4761,1296,4761
4762,5789,4762
4763,4920,4763
4764,8063,4764
4765,2443,4765
4766,3669,4766
4767,5846,4767
4768,7426,4768
4769,6818,4769
477,2993,477
4770,3821,4770
4771,2392,4771
4772,2606,4772
4773,6780,4773
4774,8603,4774
4775,7424,4775
4776,4726,4776
4777,8522,4777
4778,7000,4778
4779,2237,4779
478,6766,478
4780,5151,4780
4781,2707,4781
4782,8512,4782
4783,668,4783
4784,4888,4784
4785,5130,4785
4786,1039,4786
4787,6602,4787
4788,6381,4788
4789,7852,4789
479,5057,479
4790,5251,4790
4791,2739,4791
4792,1940,4792
4793,1429,4793
4794,4800,4794
4795,3827,4795
4796,7148,4796
4797,4283,4797
4798,6413,4798
4799,5477,4799
48,2310,48
480,5197,480
4800,3621,4800
4801,5275,4801
4802,7349,4802
4803,5616,4803
4804,3719,4804
4805,6546,4805
4806,1496,4806
4807,5011,4807
4808,5362,4808
4809,3107,4809
481,5315,481
4810,5665,4810
4811,1897,4811
4812,3290,4812
4813,1889,4813
4814,5305,4814
4815,4380,4815
4816,1205,4816
4817,4024,4817
4818,970,4818
4819,8300,4819
482,4922,482
4820,2597,4820
4821,1248,4821
4822,4310,4822
4823,4333,4823
4824,650,4824
4825,2351,4825
4826,1917,4826
4827,4323,4827
4828,4556,4828
4829,349,4829
483,2590,483
4830,6410,4830
4831,7538,4831
4832,2625,4832
4833,179,4833
4834,2615,4834
4835,8351,4835
4836,3422,4836
4837,3640,4837
4838,6798,4838
4839,2429,4839
484,5537,484
4840,1441,4840
4841,2709,4841
4842,6192,4842
4843,7251,4843
4844,1105,4844
4845,2762,4845
4846,4112,4846
4847,2304,4847
4848,2629,4848
4849,4480,4849
485,812,485
4850,4990,4850
4851,5683,4851
4852,6588,4852
4853,5382,4853
4854,5160,4854
4855,4352,4855
4856,8432,4856
4857,1762,4857
4858,8760,4858
4859,4873,4859
486,2449,486
4860,8225,4860
4861,2372,4861
4862,7135,4862
4863,2902,4863
4864,2241,4864
4865,4444,4865
4866,1034,4866
4867,7411,4867
4868,5331,4868
4869,6147,4869
487,3233,487
4870,1580,4870
4871,707,4871
4872,6253,4872
4873,6105,4873
4874,1611,4874
4875,5044,4875
4876,556,4876
4877,457,4877
4878,7924,4878
4879,928,4879
488,1460,488
4880,6454,4880
4881,5419,4881
4882,2053,4882
4883,5567,4883
4884,1610,4884
4885,671,4885
4886,6435,4886
4887,7952,4887
4888,6162,4888
4889,8153,4889
489,5948,489
4890,2080,4890
4891,5115,4891
4892,4412,4892
4893,263,4893
4894,1754,4894
4895,1314,4895
4896,3025,4896
4897,6064,4897
4898,6218,4898
4899,1465,4899
49,4732,49
490,6353,490
4900,7777,4900
4901,8592,4901
4902,4736,4902
4903,656,4903
4904,2406,4904
4905,6761,4905
4906,7888,4906
4907,7989,4907
4908,2244,4908
4909,2923,4909
491,371,491
4910,2393,4910
4911,904,4911
4912,2714,4912
4913,3721,4913
4914,2017,4914
4915,8776,4915
4916,1885,4916
4917,946,4917
4918,5719,4918
4919,2005,4919
492,2092,492
4920,5312,4920
4921,6473,4921
4922,7226,4922
4923,439,4923
4924,1198,4924
4925,1504,4925
4926,6084,4926
4927,3788,4927
4928,4124,4928
4929,507,4929
493,4204,493
4930,5193,4930
4931,2477,4931
4932,4624,4932
4933,4900,4933
4934,5759,4934
4935,8648,4935
4936,2160,4936
4937,3763,4937
4938,2810,4938
4939,3582,4939
494,4552,494
4940,5340,4940
4941,6557,4941
4942,7180,4942
4943,728,4943
4944,5283,4944
4945,5182,4945
4946,1540,4946
4947,3679,4947
4948,5658,4948
4949,4326,4949
495,4548,495
4950,5853,4950
4951,5760,4951
4952,6650,4952
4953,5863,4953
4954,6212,4954
4955,7369,4955
4956,3915,4956
4957,3271,4957
4958,3178,4958
4959,6488,4959
496,7261,496
4960,2,4960
4961,7522,4961
4962,2321,4962
4963,4501,4963
4964,4142,4964
4965,5585,4965
4966,1447,4966
4967,6959,4967
4968,7664,4968
4969,5781,4969
497,4211,497
4970,613,4970
4971,2129,4971
4972,6107,4972
4973,6564,4973
4974,1069,4974
4975,612,4975
4976,2381,4976
4977,4294,4977
4978,7176,4978
4979,5386,4979
498,7088,498
4980,5677,4980
4981,6141,4981
4982,2175,4982
4983,8380,4983
4984,1893,4984
4985,3211,4985
4986,5313,4986
4987,7310,4987
4988,4275,4988
4989,5629,4989
499,8597,499
4990,4342,4990
4991,6451,4991
4992,427,4992
4993,8395,4993
4994,787,4994
4995,4711,4995
4996,1740,4996
4997,3866,4997
4998,4282,4998
4999,2198,4999
5,7350,5
50,1572,50
500,406,500
5000,1767,5000
5001,1676,5001
5002,961,5002
5003,4356,5003
5004,7234,5004
5005,2196,5005
5006,369,5006
5007,4571,5007
5008,7928,5008
5009,1675,5009
501,631,501
5010,5868,5010
5011,4474,5011
5012,1402,5012
5013,6047,5013
5014,3367,5014
5015,5409,5015
5016,3302,5016
5017,6871,5017
5018,4087,5018
5019,2132,5019
502,7182,502
5020,818,5020
5021,2889,5021
5022,2186,5022
5023,4885,5023
5024,8354,5024
5025,8267,5025
5026,3347,5026
5027,6937,5027
5028,3386,5028
5029,8218,5029
503,983,503
5030,7984,5030
5031,5904,5031
5032,4198,5032
5033,5583,5033
5034,979,5034
5035,4089,5035
5036,2165,5036
5037,6475,5037
5038,2397,5038
5039,1030,5039
504,5763,504
5040,6185,5040
5041,6109,5041
5042,7889,5042
5043,4357,5043
5044,4161,5044
5045,7970,5045
5046,4935,5046
5047,5858,5047
5048,3977,5048
5049,7983,5049
505,3355,505
5050,7217,5050
5051,4797,5051
5052,5186,5052
5053,6639,5053
5054,4837,5054
5055,5601,5055
5056,3432,5056
5057,929,5057
5058,866,5058
5059,3847,5059
506,1415,506
5060,2872,5060
5061,3816,5061
5062,4067,5062
5063,5462,5063
5064,3482,5064
5065,2897,5065
5066,6478,5066
5067,6224,5067
5068,537,5068
5069,2596,5069
507,7491,507
5070,8195,5070
5071,6586,5071
5072,4824,5072
5073,1672,5073
5074,6596,5074
5075,4586,5075
5076,2647,5076
5077,7221,5077
5078,8644,5078
5079,3555,5079
508,7487,508
5080,6264,5080
5081,3361,5081
5082,8581,5082
5083,7569,5083
5084,5827,5084
5085,6053,5085
5086,6397,5086
5087,2491,5087
5088,1944,5088
5089,3299,5089
509,6088,509
5090,5111,5090
5091,6236,5091
5092,6533,5092
5093,6050,5093
5094,4034,5094
5095,2754,5095
5096,2156,5096
5097,2998,5097
5098,3413,5098
5099,6536,5099
51,3425,51
510,4838,510
5100,6203,5100
5101,43,5101
5102,247,5102
5103,104,5103
5104,265,5104
5105,409,5105
5106,152,5106
5107,18,5107
5108,115,5108
5109,170,5109
511,2532,511
5110,479,5110
5111,17,5111
5112,304,5112
5113,242,5113
5114,322,5114
5115,182,5115
5116,209,5116
5117,88,5117
5118,153,5118
5119,141,5119
512,6309,512
5120,105,5120
5121,156,5121
5122,122,5122
5123,94,5123
5124,74,5124
5125,253,5125
5126,87,5126
5127,294,5127
5128,331,5128
5129,411,5129
513,5768,513
5130,251,5130
5131,62,5131
5132,157,5132
5133,190,5133
5134,126,5134
5135,202,5135
5136,160,5136
5137,188,5137
5138,283,5138
5139,78,5139
514,3286,514
5140,112,5140
5141,58,5141
5142,57,5142
5143,76,5143
5144,73,5144
5145,22,5145
5146,46,5146
5147,75,5147
5148,195,5148
5149,218,5149
515,3049,515
5150,377,5150
5151,175,5151
5152,31,5152
5153,6,5153
5154,230,5154
5155,52,5155
5156,261,5156
5157,133,5157
5158,150,5158
5159,213,5159
516,7752,516
5160,279,5160
5161,125,5161
5162,51,5162
5163,303,5163
5164,36,5164
5165,47,5165
5166,37,5166
5167,69,5167
5168,196,5168
5169,222,5169
517,1353,517
5170,384,5170
5171,33,5171
5172,599,5172
5173,184,5173
5174,258,5174
5175,139,5175
5176,80,5176
5177,81,5177
5178,20,5178
5179,11,5179
518,1643,518
5180,118,5180
5181,178,5181
5182,259,5182
5183,91,5183
5184,289,5184
5185,72,5185
5186,183,5186
5187,71,5187
5188,414,5188
5189,120,5189
519,4300,519
5190,39,5190
5191,13,5191
5192,65,5192
5193,192,5193
5194,360,5194
5195,86,5195
5196,240,5196
5197,32,5197
5198,143,5198
5199,9,5199
52,1085,52
520,5839,520
5200,172,5200
5201,8206,5201
5202,9724,5202
5203,9617,5203
5204,8859,5204
5205,7304,5205
5206,9359,5206
5207,9398,5207
5208,3316,5208
5209,7044,5209
521,5802,521
5210,8798,5210
5211,9859,5211
5212,9605,5212
5213,9755,5213
5214,9773,5214
5215,8535,5215
5216,8950,5216
5217,9921,5217
5218,9628,5218
5219,8646,5219
522,3127,522
5220,9913,5220
5221,7278,5221
5222,3141,5222
5223,9535,5223
5224,6326,5224
5225,8049,5225
5226,3868,5226
5227,8389,5227
5228,5767,5228
5229,7366,5229
523,5255,523
5230,7996,5230
5231,8921,5231
5232,9094,5232
5233,7871,5233
5234,9871,5234
5235,9607,5235
5236,7240,5236
5237,7213,5237
5238,7848,5238
5239,7735,5239
524,6988,524
5240,7618,5240
5241,9186,5241
5242,9651,5242
5243,9279,5243
5244,5207,5244
5245,9641,5245
5246,9244,5246
5247,9631,5247
5248,9390,5248
5249,1320,5249
525,2726,525
5250,8665,5250
5251,9646,5251
5252,8943,5252
5253,9399,5253
5254,8501,5254
5255,9650,5255
5256,9142,5256
5257,7052,5257
5258,3390,5258
5259,9942,5259
526,8277,526
5260,9555,5260
5261,5039,5261
5262,9302,5262
5263,9936,5263
5264,9546,5264
5265,9857,5265
5266,3783,5266
5267,8840,5267
5268,8384,5268
5269,9332,5269
527,2635,527
5270,9261,5270
5271,9438,5271
5272,7460,5272
5273,9371,5273
5274,9528,5274
5275,9372,5275
5276,8145,5276
5277,8837,5277
5278,9224,5278
5279,9055,5279
528,6686,528
5280,9387,5280
5281,9447,5281
5282,8977,5282
5283,9122,5283
5284,9351,5284
5285,7635,5285
5286,9553,5286
5287,9694,5287
5288,9602,5288
5289,9079,5289
529,3001,529
5290,7746,5290
5291,3598,5291
5292,9036,5292
5293,8067,5293
5294,5771,5294
5295,9192,5295
5296,9600,5296
5297,7513,5297
5298,9603,5298
5299,9944,5299
53,8154,53
530,6343,530
5300,8980,5300
5301,8358,5301
5302,9993,5302
5303,5159,5303
5304,8575,5304
5305,8999,5305
5306,9434,5306
5307,9166,5307
5308,9088,5308
5309,6128,5309
531,3294,531
5310,3521,5310
5311,5780,5311
5312,8994,5312
5313,5343,5313
5314,9853,5314
5315,8393,5315
5316,8991,5316
5317,6045,5317
5318,9196,5318
5319,4,5319
532,1459,532
5320,8714,5320
5321,9258,5321
5322,4441,5322
5323,9818,5323
5324,9831,5324
5325,9579,5325
5326,6972,5326
5327,1535,5327
5328,9029,5328
5329,8810,5329
533,6658,533
5330,8106,5330
5331,9236,5331
5332,5895,5332
5333,6884,5333
5334,8764,5334
5335,9658,5335
5336,8461,5336
5337,3983,5337
5338,9934,5338
5339,9931,5339
534,8518,534
5340,9256,5340
5341,8445,5341
5342,9764,5342
5343,9923,5343
5344,9047,5344
5345,9858,5345
5346,9046,5346
5347,3087,5347
5348,8692,5348
5349,5079,5349
535,8396,535
5350,3336,5350
